Transaction_ID,Date,Store_ID,Product_ID,Category_ID,Quantity_Sold,Sale_Price_Per_Unit,Total_Sale_Amount,Discount_Amount,Net_Sale_Amount,Payment_Method,Customer_ID,Salesperson_ID
24651,4/11/2021 15:28,135,514,101,5,165,825,6.89,818.11,Debit Card,1362,518
70373,6/12/2021 15:41,112,552,101,3,98.88,296.64,7.61,289.03,Credit Card,1448,512
55864,8/18/2021 22:17,174,503,102,4,140.91,563.64,14.05,549.59,Cash,1193,544
51758,10/13/2021 20:26,122,510,103,4,119.92,479.68,17.65,462.03,Mobile Payment,1545,590
23343,9/4/2021 22:29,174,560,107,4,193.47,773.88,13.57,760.31,Debit Card,1723,517
79894,4/25/2021 20:55,135,504,103,3,62.17,186.51,9.34,177.17,Mobile Payment,1173,591
62167,3/14/2021 2:02,131,514,101,1,133.74,133.74,9.64,124.1,Mobile Payment,1301,559
78899,4/25/2021 8:09,126,570,103,4,179.25,717,14.65,702.35,Credit Card,1711,561
75817,2/5/2021 3:00,120,570,103,2,83.18,166.36,7.42,158.94,Credit Card,1507,509
20760,3/19/2021 1:06,173,520,101,3,194.15,582.45,27.08,555.37,Mobile Payment,1636,520
76703,12/4/2020 17:35,107,559,107,2,103.25,206.5,1.3,205.2,Cash,1398,527
95936,7/31/2021 12:20,153,508,105,3,105.91,317.73,26.56,291.17,Debit Card,1727,527
89097,3/21/2021 13:12,195,599,104,1,45.35,45.35,0.35,45,Debit Card,1978,521
24714,5/5/2021 1:46,175,521,101,3,70.11,210.33,23.47,186.86,Cash,1187,564
22862,3/7/2021 6:47,114,549,101,1,86.39,86.39,21.35,65.04,Debit Card,1340,515
13074,7/5/2021 5:22,105,550,107,2,75.58,151.16,15.82,135.34,Cash,1460,502
96996,10/24/2021 5:06,187,583,107,1,41.85,41.85,6.88,34.97,Mobile Payment,1988,571
93607,12/10/2020 15:37,102,594,102,3,178.45,535.35,21.56,513.79,Debit Card,1943,531
63465,2/3/2021 18:33,172,594,102,1,90.44,90.44,11.17,79.27,Mobile Payment,1965,531
91910,5/5/2021 9:32,151,571,102,1,53.27,53.27,14.26,39.01,Mobile Payment,1839,564
25240,3/6/2021 20:29,199,595,104,1,28.36,28.36,3.95,24.41,Debit Card,1028,516
26087,1/1/2021 12:22,150,515,106,2,148.2,296.4,26.32,270.08,Credit Card,1189,555
46335,5/16/2021 15:08,103,562,104,3,193.52,580.56,15.73,564.83,Debit Card,1564,516
94512,10/7/2021 1:10,159,593,102,5,159.94,799.7,17.16,782.54,Debit Card,1686,569
85981,12/29/2020 2:10,106,560,107,5,189.73,948.65,8.61,940.04,Cash,1665,575
60293,8/9/2021 12:03,184,550,107,2,87.1,174.2,21.36,152.84,Mobile Payment,1590,569
56237,5/9/2021 1:20,181,554,102,4,182.13,728.52,17.71,710.81,Mobile Payment,1370,554
66784,12/11/2020 5:07,143,559,107,1,97.2,97.2,3.68,93.52,Debit Card,1658,568
20068,9/24/2021 5:01,135,588,103,4,123.7,494.8,22.78,472.02,Cash,1078,579
65938,2/1/2021 12:47,115,549,101,3,169.85,509.55,11.72,497.83,Cash,1582,571
42804,9/25/2021 3:29,128,521,101,2,39.7,79.4,25.72,53.68,Cash,1562,580
15854,2/9/2021 2:44,185,585,107,1,146.06,146.06,15.61,130.45,Cash,1684,536
70782,7/20/2021 21:17,196,538,105,1,132.94,132.94,14.19,118.75,Credit Card,1887,554
13914,10/31/2021 2:14,129,511,103,3,24.4,73.2,25.65,47.55,Mobile Payment,1923,574
91192,7/11/2021 16:24,106,523,106,1,174.65,174.65,7.33,167.32,Debit Card,1484,573
17002,1/31/2021 7:58,181,578,105,5,109.91,549.55,10.27,539.28,Cash,1740,565
27210,12/9/2020 5:59,118,533,104,3,181.77,545.31,18.73,526.58,Credit Card,1519,515
38049,6/6/2021 12:49,124,580,105,5,178.88,894.4,0.57,893.83,Credit Card,1482,543
30274,3/24/2021 7:54,156,538,105,1,56.07,56.07,6.73,49.34,Mobile Payment,1637,537
52240,10/13/2021 3:42,115,529,104,5,169.65,848.25,8.98,839.27,Credit Card,1112,599
77146,2/20/2021 21:18,148,588,103,5,101.91,509.55,13.23,496.32,Cash,1469,597
13117,2/28/2021 21:51,132,533,104,5,24.67,123.35,16.02,107.33,Cash,1549,504
76662,6/7/2021 15:53,125,529,104,1,145.05,145.05,4.82,140.23,Debit Card,1196,524
13203,7/14/2021 18:26,124,588,103,5,29.42,147.1,0.24,146.86,Mobile Payment,1864,531
10819,8/20/2021 12:29,189,559,107,5,96.93,484.65,2.23,482.42,Credit Card,1311,513
40496,4/28/2021 9:54,174,516,106,4,95.54,382.16,17.42,364.74,Debit Card,1923,547
37563,7/21/2021 18:53,199,502,102,2,78.56,157.12,11.77,145.35,Cash,1449,576
45757,9/28/2021 20:42,101,592,103,4,48.82,195.28,8.18,187.1,Debit Card,1892,528
51132,6/26/2021 18:18,144,566,105,5,104.37,521.85,15.01,506.84,Credit Card,1392,542
20293,5/3/2021 4:01,199,545,101,5,126.86,634.3,3.97,630.33,Cash,1185,588
11250,12/31/2020 21:08,128,599,104,1,15.25,15.25,14.47,0.78,Debit Card,1124,552
22741,11/16/2020 19:00,191,547,103,4,125.43,501.72,27.12,474.6,Credit Card,1745,584
60172,8/25/2021 16:11,157,503,102,2,158.48,316.96,25.75,291.21,Cash,1046,563
86589,5/26/2021 9:28,166,568,107,2,33.6,67.2,1.42,65.78,Mobile Payment,1436,550
99243,5/24/2021 4:04,174,538,105,2,18.61,37.22,11.01,26.21,Mobile Payment,1678,510
29617,9/25/2021 18:50,147,531,103,2,64.76,129.52,0.28,129.24,Credit Card,1390,591
25957,3/7/2021 17:36,189,539,105,3,111.82,335.46,28.19,307.27,Credit Card,1607,585
76269,10/31/2021 15:18,198,507,103,4,102.89,411.56,26.49,385.07,Cash,1227,503
22112,10/20/2021 21:30,162,535,102,5,64.71,323.55,1.33,322.22,Cash,1437,528
67587,5/10/2021 16:18,124,556,104,4,198.71,794.84,9.72,785.12,Mobile Payment,1308,547
91712,12/6/2020 9:12,194,572,104,5,135,675,13.71,661.29,Credit Card,1699,525
25378,5/28/2021 14:52,132,512,107,5,20.72,103.6,6.65,96.95,Credit Card,1076,540
40382,8/12/2021 18:18,146,536,103,4,188.29,753.16,12.57,740.59,Cash,1973,559
71778,9/29/2021 5:28,125,512,107,5,51.8,259,23.1,235.9,Credit Card,1832,535
31271,7/7/2021 3:33,131,583,107,1,79.56,79.56,7.95,71.61,Debit Card,1762,558
67556,10/19/2021 22:06,166,582,104,2,91.18,182.36,1.55,180.81,Debit Card,1106,597
24843,9/23/2021 9:47,200,576,103,2,163.31,326.62,17.88,308.74,Mobile Payment,1011,563
33926,11/9/2020 3:07,136,598,105,5,89.39,446.95,17.37,429.58,Debit Card,1878,531
14393,1/7/2021 11:14,118,509,106,3,41.89,125.67,3,122.67,Mobile Payment,1814,578
31385,12/17/2020 22:32,168,587,101,1,197.9,197.9,24.57,173.33,Debit Card,1066,560
10171,8/19/2021 7:08,169,576,103,3,108.88,326.64,20.68,305.96,Debit Card,1853,587
89704,7/18/2021 11:58,148,511,103,3,103.08,309.24,5.47,303.77,Mobile Payment,1655,521
58518,12/30/2020 3:53,187,600,103,1,86.55,86.55,0.27,86.28,Debit Card,1362,540
74243,1/4/2021 7:14,113,530,102,3,53.17,159.51,15.02,144.49,Debit Card,1980,538
28391,12/24/2020 13:45,188,531,103,3,45.13,135.39,27.29,108.1,Debit Card,1374,598
36307,6/21/2021 9:41,155,556,104,2,123.29,246.58,28.02,218.56,Mobile Payment,1825,511
14458,10/14/2021 10:45,109,551,103,1,61.16,61.16,13.42,47.74,Debit Card,1192,598
79753,9/1/2021 4:16,157,596,102,5,88.51,442.55,6.86,435.69,Cash,1322,583
54859,5/10/2021 17:35,111,507,103,3,126.99,380.97,14.22,366.75,Mobile Payment,1758,512
79638,6/8/2021 20:36,153,520,101,5,170.28,851.4,13.32,838.08,Debit Card,1681,563
50603,11/9/2020 14:37,160,560,107,4,13.4,53.6,5.62,47.98,Credit Card,1403,591
54377,2/16/2021 15:23,195,543,107,5,138.11,690.55,12.28,678.27,Credit Card,1245,508
17577,5/16/2021 6:29,197,571,102,3,105.89,317.67,6.03,311.64,Cash,1495,501
23317,6/13/2021 11:00,137,531,103,3,146.19,438.57,20.29,418.28,Mobile Payment,1563,584
23531,6/2/2021 9:31,197,596,102,5,90.87,454.35,11.5,442.85,Debit Card,1910,528
77113,12/20/2020 12:46,168,558,105,3,122.33,366.99,25.49,341.5,Cash,1133,536
86461,12/29/2020 5:23,128,540,106,3,151.87,455.61,29.99,425.62,Mobile Payment,1964,547
84854,9/6/2021 17:04,120,583,107,2,167.89,335.78,12.98,322.8,Cash,1386,573
53069,5/26/2021 7:29,182,588,103,4,86.21,344.84,3.54,341.3,Cash,1677,563
71297,12/11/2020 3:56,185,511,103,3,57.53,172.59,1.07,171.52,Debit Card,1140,532
47431,6/17/2021 12:19,113,553,104,2,113.06,226.12,23.12,203,Mobile Payment,1324,572
23793,4/16/2021 8:58,191,529,104,3,42.85,128.55,22.36,106.19,Debit Card,1779,552
75143,6/12/2021 22:49,179,566,105,3,193.76,581.28,19.82,561.46,Mobile Payment,1607,532
57392,12/16/2020 8:04,150,563,104,2,140.34,280.68,25.24,255.44,Credit Card,1147,553
54798,10/30/2021 2:15,138,543,107,4,150.11,600.44,3.13,597.31,Credit Card,1210,595
99142,12/22/2020 8:21,104,501,104,5,153.09,765.45,13.17,752.28,Cash,1567,546
98443,4/9/2021 12:52,152,571,102,2,106.05,212.1,22.34,189.76,Credit Card,1211,519
31535,1/11/2021 12:52,119,541,104,1,141.08,141.08,24.78,116.3,Debit Card,1567,543
31165,10/20/2021 11:34,116,527,107,4,66.85,267.4,21.01,246.39,Credit Card,1858,575
71931,8/9/2021 2:30,196,523,106,5,139.9,699.5,10.1,689.4,Cash,1651,582
63412,9/2/2021 15:09,193,573,103,5,137.03,685.15,27.13,658.02,Mobile Payment,1047,555
42153,3/29/2021 10:38,114,565,101,2,104.7,209.4,15.44,193.96,Debit Card,1776,598
70316,5/3/2021 20:33,179,510,103,1,49.61,49.61,18.59,31.02,Cash,1558,529
22396,8/4/2021 19:51,194,538,105,5,83.23,416.15,23.95,392.2,Cash,1203,563
52989,11/27/2020 3:42,100,561,101,5,39.64,198.2,19.79,178.41,Mobile Payment,1106,540
23940,9/9/2021 6:00,193,573,103,4,118.06,472.24,19.78,452.46,Mobile Payment,1011,549
59089,5/29/2021 15:46,135,522,102,5,152.62,763.1,18.75,744.35,Mobile Payment,1843,539
20715,12/12/2020 12:32,144,548,102,5,62.08,310.4,23.9,286.5,Debit Card,1322,553
37388,5/6/2021 15:50,198,528,107,5,44.12,220.6,23.72,196.88,Mobile Payment,1389,513
91748,11/11/2020 14:14,161,549,101,3,140.36,421.08,6.47,414.61,Debit Card,1856,513
95237,9/9/2021 10:29,134,573,103,5,74.88,374.4,27.75,346.65,Credit Card,1053,554
14722,3/3/2021 14:52,175,515,106,4,115.88,463.52,18.57,444.95,Cash,1898,555
28222,7/28/2021 3:54,105,515,106,1,106.45,106.45,22.09,84.36,Mobile Payment,1735,509
61587,9/5/2021 8:16,151,540,106,1,14.51,14.51,12.23,2.28,Debit Card,1665,548
76194,10/20/2021 19:06,150,567,107,1,173.13,173.13,1.67,171.46,Mobile Payment,1761,527
74569,6/3/2021 23:43,197,547,103,3,71.91,215.73,4.15,211.58,Mobile Payment,1897,570
11301,11/3/2021 12:51,187,563,104,2,78.82,157.64,13.43,144.21,Debit Card,1178,550
24891,3/2/2021 3:25,177,526,102,1,145.48,145.48,19.9,125.58,Credit Card,1209,526
58970,9/20/2021 8:34,139,509,106,4,158.68,634.72,25.4,609.32,Credit Card,1245,542
36914,12/6/2020 6:10,183,568,107,5,127.7,638.5,0.22,638.28,Credit Card,1785,516
10704,2/26/2021 4:58,193,506,107,4,124.15,496.6,25.07,471.53,Debit Card,1188,600
28399,7/1/2021 6:08,129,509,106,2,146.89,293.78,25.89,267.89,Cash,1015,517
47331,11/22/2020 22:41,174,505,103,3,133.69,401.07,16.85,384.22,Debit Card,1036,586
32768,4/26/2021 0:47,191,516,106,1,39.24,39.24,20.27,18.97,Cash,1718,592
84214,5/2/2021 19:34,179,572,104,1,169.72,169.72,23.52,146.2,Credit Card,1297,530
11933,4/24/2021 23:59,193,578,105,1,89.23,89.23,6.07,83.16,Mobile Payment,1313,523
18539,9/26/2021 9:07,121,564,106,2,121.64,243.28,20.18,223.1,Credit Card,1328,525
92610,9/9/2021 3:22,124,539,105,3,71.56,214.68,0.93,213.75,Credit Card,1683,552
11141,3/26/2021 1:54,162,557,103,1,79.28,79.28,0.53,78.75,Cash,1911,545
75210,6/1/2021 3:58,186,550,107,4,196.03,784.12,16.04,768.08,Debit Card,1227,581
93170,4/14/2021 6:35,122,572,104,5,170.61,853.05,17.5,835.55,Mobile Payment,1300,560
22652,2/24/2021 10:20,160,503,102,3,156.58,469.74,21.85,447.89,Mobile Payment,1326,569
55296,4/7/2021 7:02,179,580,105,1,154.16,154.16,26.55,127.61,Cash,1796,515
83881,8/5/2021 2:38,182,534,104,4,67.79,271.16,21.6,249.56,Mobile Payment,1355,533
36169,7/20/2021 19:36,166,591,101,5,122.39,611.95,8.29,603.66,Mobile Payment,1517,561
95281,10/16/2021 1:32,183,583,107,5,33.16,165.8,20.08,145.72,Debit Card,1958,502
23699,12/14/2020 19:49,143,575,107,4,44.78,179.12,21.21,157.91,Mobile Payment,1961,505
93284,4/28/2021 4:25,175,548,102,5,150.18,750.9,21.13,729.77,Mobile Payment,1898,569
74773,9/12/2021 13:54,114,548,102,1,165.49,165.49,24.79,140.7,Cash,1901,543
19327,3/28/2021 19:42,160,583,107,1,198.3,198.3,5.59,192.71,Debit Card,1519,547
23294,2/11/2021 22:04,184,572,104,1,132.45,132.45,14.35,118.1,Cash,1052,551
41315,9/24/2021 13:40,152,563,104,3,176.17,528.51,12.84,515.67,Debit Card,1597,547
86628,8/5/2021 21:20,118,519,103,5,170.04,850.2,17.04,833.16,Credit Card,1942,598
98931,11/3/2021 9:39,166,596,102,1,140.92,140.92,28.98,111.94,Cash,1556,531
86014,10/27/2021 3:59,159,534,104,2,54.86,109.72,13.08,96.64,Credit Card,1773,550
65831,11/19/2020 15:31,131,579,101,5,152.65,763.25,25.04,738.21,Cash,1575,502
43118,3/3/2021 20:38,115,510,103,4,152.59,610.36,0.06,610.3,Debit Card,1699,594
37995,5/17/2021 21:22,182,527,107,3,166.93,500.79,12.49,488.3,Debit Card,1581,579
70070,2/13/2021 9:46,160,543,107,1,107.25,107.25,9.72,97.53,Credit Card,1439,524
69465,8/21/2021 4:15,135,535,102,3,74.88,224.64,8.76,215.88,Cash,1824,515
14853,1/11/2021 11:09,116,583,107,4,102.38,409.52,8.97,400.55,Mobile Payment,1327,551
33360,9/25/2021 8:35,121,581,102,3,42.87,128.61,19.57,109.04,Debit Card,1390,506
40052,12/29/2020 18:34,140,545,101,4,177.14,708.56,13.84,694.72,Cash,1488,582
65941,6/19/2021 0:13,122,532,102,4,52.09,208.36,16.36,192,Credit Card,1863,581
79028,12/13/2020 9:57,153,512,107,5,179.35,896.75,9.7,887.05,Debit Card,1669,567
45985,7/9/2021 14:45,110,516,106,1,114.46,114.46,4.65,109.81,Cash,1107,560
86282,1/31/2021 9:54,114,513,106,2,138.46,276.92,5.07,271.85,Debit Card,1933,505
31536,12/24/2020 23:13,186,590,105,2,179.68,359.36,10.13,349.23,Credit Card,1874,582
80580,5/19/2021 2:12,147,573,103,2,141.57,283.14,23.02,260.12,Debit Card,1772,538
46173,2/1/2021 17:13,179,587,101,1,162.12,162.12,22.56,139.56,Cash,1332,513
97031,5/11/2021 4:06,180,502,102,2,56.74,113.48,22.63,90.85,Cash,1903,535
67426,11/10/2020 1:51,116,586,106,2,177.03,354.06,17.83,336.23,Cash,1039,593
38249,12/6/2020 18:27,172,525,101,5,95.62,478.1,13.15,464.95,Credit Card,1253,556
45654,4/15/2021 6:22,154,577,102,1,87.77,87.77,29.99,57.78,Mobile Payment,1959,512
82805,7/7/2021 13:58,153,500,104,3,182.22,546.66,1.03,545.63,Credit Card,1791,540
33347,7/7/2021 23:47,126,543,107,5,118.39,591.95,7.91,584.04,Credit Card,1875,546
58768,3/26/2021 15:54,175,577,102,4,68.98,275.92,7.26,268.66,Cash,1499,566
77772,7/23/2021 23:32,111,583,107,3,32.38,97.14,16.65,80.49,Credit Card,1178,519
31109,1/19/2021 22:58,100,511,103,3,199.67,599.01,21.73,577.28,Cash,1229,600
55095,6/8/2021 5:23,120,559,107,1,22.42,22.42,9.82,12.6,Credit Card,1849,526
18823,5/1/2021 23:34,126,547,103,2,140.3,280.6,7.2,273.4,Debit Card,1480,507
39987,6/12/2021 13:13,135,596,102,1,44.51,44.51,4.62,39.89,Debit Card,1320,596
62208,12/18/2020 16:34,172,570,103,2,190,380,2.7,377.3,Cash,1381,566
71591,3/27/2021 4:40,138,533,104,1,170.33,170.33,0.62,169.71,Cash,1775,578
86183,5/7/2021 18:04,107,599,104,3,61.14,183.42,11.63,171.79,Mobile Payment,1054,503
29521,6/11/2021 15:00,167,534,104,4,93.15,372.6,26.41,346.19,Cash,1677,574
10231,7/8/2021 6:02,199,506,107,1,153.9,153.9,11.64,142.26,Debit Card,1627,597
45510,10/2/2021 2:48,119,511,103,1,160.49,160.49,17.18,143.31,Credit Card,1678,566
12115,10/27/2021 8:03,158,504,103,4,71.43,285.72,7.82,277.9,Credit Card,1910,513
85895,7/14/2021 20:11,146,506,107,2,134.98,269.96,29.72,240.24,Credit Card,1866,527
99118,1/2/2021 20:37,195,587,101,5,148.7,743.5,2.32,741.18,Cash,1559,526
96852,9/9/2021 12:19,119,554,102,2,130.61,261.22,13.37,247.85,Cash,1816,564
69630,3/11/2021 13:19,170,534,104,5,162.46,812.3,11.97,800.33,Debit Card,1116,527
58816,6/27/2021 11:50,107,550,107,5,68.42,342.1,18.53,323.57,Mobile Payment,1439,576
45565,1/11/2021 15:50,187,589,102,2,142.44,284.88,6.74,278.14,Debit Card,1740,594
21057,11/1/2021 16:19,134,585,107,1,185.92,185.92,22.43,163.49,Cash,1909,507
64166,8/3/2021 7:36,162,583,107,2,133.29,266.58,17.03,249.55,Credit Card,1152,600
28853,7/23/2021 6:00,200,577,102,2,88.37,176.74,17.23,159.51,Cash,1282,548
48378,9/8/2021 20:17,184,552,101,5,113.72,568.6,13.08,555.52,Cash,1393,585
41832,9/12/2021 8:19,134,515,106,4,176.92,707.68,0.07,707.61,Mobile Payment,1613,596
93773,10/30/2021 10:04,139,528,107,2,75.33,150.66,9.66,141,Debit Card,1528,597
32527,2/7/2021 22:35,152,555,106,3,43.57,130.71,18.04,112.67,Mobile Payment,1413,568
72905,12/31/2020 15:26,132,526,102,5,48.84,244.2,9.28,234.92,Mobile Payment,1810,547
83920,8/2/2021 20:49,112,558,105,4,32.27,129.08,22.49,106.59,Mobile Payment,1831,500
29209,8/29/2021 11:11,193,529,104,1,137.3,137.3,18.92,118.38,Debit Card,1089,550
25258,3/23/2021 10:56,144,568,107,2,95.11,190.22,7.94,182.28,Cash,1782,554
97058,8/21/2021 22:37,181,595,104,2,46.88,93.76,2.82,90.94,Cash,1231,506
74104,5/20/2021 3:00,113,555,106,4,50.08,200.32,12.44,187.88,Credit Card,1375,573
52800,1/30/2021 23:51,188,544,102,3,198.98,596.94,1.46,595.48,Debit Card,1430,583
98047,6/18/2021 6:54,137,540,106,3,84.14,252.42,1.22,251.2,Cash,1276,541
49921,11/24/2020 23:14,111,600,103,4,111.55,446.2,11.13,435.07,Mobile Payment,1701,599
36959,8/31/2021 0:01,109,589,102,2,108.72,217.44,29.77,187.67,Credit Card,1594,500
36063,6/9/2021 16:58,113,541,104,3,98.83,296.49,6.75,289.74,Mobile Payment,1121,542
30076,12/24/2020 6:04,111,541,104,5,179.98,899.9,20.64,879.26,Credit Card,1946,595
85802,2/27/2021 10:26,120,558,105,3,198.06,594.18,28.18,566,Mobile Payment,1832,509
36723,6/10/2021 20:29,190,527,107,5,115.37,576.85,22.18,554.67,Debit Card,1185,519
84109,12/12/2020 15:25,182,555,106,5,52.1,260.5,17.48,243.02,Credit Card,1030,559
19179,11/18/2020 20:09,116,572,104,1,36.78,36.78,13.6,23.18,Credit Card,1161,550
34265,8/6/2021 2:20,116,573,103,2,133.44,266.88,18.74,248.14,Mobile Payment,1695,522
79592,12/30/2020 9:34,149,519,103,3,70.61,211.83,17.56,194.27,Cash,1143,502
44409,3/26/2021 9:48,116,549,101,5,138.54,692.7,12.92,679.78,Cash,1153,541
76227,11/30/2020 23:32,176,521,101,2,27.36,54.72,18.57,36.15,Credit Card,1551,583
99707,4/2/2021 13:20,138,501,104,1,152.8,152.8,11.46,141.34,Mobile Payment,1395,569
80882,6/20/2021 15:27,176,508,105,2,126.63,253.26,2.25,251.01,Credit Card,1218,543
54776,6/8/2021 14:13,140,556,104,5,120.09,600.45,19.26,581.19,Mobile Payment,1524,542
12436,10/16/2021 19:35,155,530,102,2,80.43,160.86,28.98,131.88,Mobile Payment,1379,565
93831,8/8/2021 18:09,137,520,101,2,121.94,243.88,29.82,214.06,Credit Card,1970,567
87100,7/25/2021 0:14,183,523,106,4,91.29,365.16,19.41,345.75,Mobile Payment,1356,582
19440,2/18/2021 6:22,194,595,104,4,96.19,384.76,5.36,379.4,Debit Card,1965,550
28219,5/7/2021 13:55,199,520,101,4,66.01,264.04,9.47,254.57,Cash,1517,562
20598,9/12/2021 17:57,191,582,104,5,100.02,500.1,8.87,491.23,Mobile Payment,1433,552
98569,10/17/2021 4:27,120,532,102,3,125.48,376.44,11.69,364.75,Credit Card,1201,542
31004,11/2/2021 19:46,142,547,103,4,48.63,194.52,2.82,191.7,Debit Card,1004,562
95490,8/10/2021 23:23,174,598,105,1,62.19,62.19,7.08,55.11,Mobile Payment,1934,548
78913,5/17/2021 8:57,101,552,101,4,115.92,463.68,12.97,450.71,Mobile Payment,1031,554
73175,2/16/2021 12:59,144,569,106,2,69.86,139.72,16.65,123.07,Cash,1690,544
68702,4/2/2021 13:35,165,519,103,1,104.07,104.07,3.37,100.7,Debit Card,1000,598
36396,5/14/2021 2:14,139,537,107,1,112.37,112.37,3.18,109.19,Cash,1038,537
63291,1/22/2021 9:53,147,590,105,5,95.52,477.6,15.41,462.19,Mobile Payment,1054,599
75223,5/30/2021 21:40,109,541,104,2,41.49,82.98,13.51,69.47,Debit Card,1538,561
59048,12/18/2020 12:18,150,538,105,4,142.69,570.76,27.26,543.5,Credit Card,1259,545
52841,3/27/2021 23:08,194,575,107,4,124.52,498.08,26.71,471.37,Debit Card,1621,521
21029,11/12/2020 1:58,189,544,102,3,110.49,331.47,24,307.47,Cash,1986,579
12592,12/1/2020 8:23,142,512,107,3,104.77,314.31,21.49,292.82,Debit Card,1364,523
30028,9/22/2021 18:47,112,574,102,4,97.03,388.12,11.55,376.57,Debit Card,1795,538
29114,3/23/2021 10:01,162,575,107,1,196.2,196.2,12.23,183.97,Mobile Payment,1397,599
68875,8/24/2021 0:26,107,584,107,1,102.55,102.55,17.39,85.16,Cash,1585,524
81416,7/17/2021 23:34,129,557,103,5,109.01,545.05,21.21,523.84,Debit Card,1447,548
10598,12/21/2020 16:54,104,567,107,3,191.06,573.18,2.51,570.67,Cash,1919,522
83817,11/28/2020 13:02,171,539,105,5,23.99,119.95,24.44,95.51,Credit Card,1987,578
50386,5/19/2021 1:28,138,545,101,2,21.02,42.04,21.57,20.47,Credit Card,1523,537
83149,8/2/2021 17:35,119,572,104,4,110.9,443.6,25.1,418.5,Mobile Payment,1479,527
11371,5/13/2021 5:45,129,570,103,1,105.31,105.31,21.4,83.91,Debit Card,1571,569
38994,5/20/2021 3:02,117,514,101,2,95.95,191.9,0.62,191.28,Debit Card,1619,561
98390,6/26/2021 1:37,136,540,106,5,18.31,91.55,27.46,64.09,Debit Card,1567,542
27607,8/7/2021 0:04,107,528,107,3,22.06,66.18,21.51,44.67,Credit Card,1092,586
33109,1/4/2021 20:46,196,520,101,5,176.09,880.45,2.34,878.11,Mobile Payment,1961,541
55345,7/6/2021 0:40,150,515,106,2,31.08,62.16,14.16,48,Debit Card,1546,531
88823,12/21/2020 20:54,138,598,105,1,24.42,24.42,17.16,7.26,Cash,1180,531
81574,8/4/2021 23:16,181,582,104,3,150.31,450.93,1.22,449.71,Mobile Payment,1600,559
30049,10/14/2021 20:20,170,566,105,5,85.84,429.2,11.19,418.01,Credit Card,1666,545
48354,5/23/2021 6:25,198,568,107,5,190.73,953.65,27.44,926.21,Cash,1981,575
60143,2/24/2021 21:32,186,523,106,4,64.2,256.8,11.91,244.89,Mobile Payment,1063,521
88500,8/22/2021 1:34,118,503,102,5,106.7,533.5,11.93,521.57,Debit Card,1285,593
76282,11/25/2020 3:58,136,586,106,3,198.28,594.84,20.22,574.62,Debit Card,1215,581
62755,9/12/2021 6:05,180,546,103,4,153.89,615.56,22.29,593.27,Mobile Payment,1048,588
50145,7/26/2021 6:39,176,536,103,2,46.33,92.66,14.49,78.17,Cash,1541,572
87128,7/28/2021 8:31,104,511,103,4,57.64,230.56,11.93,218.63,Debit Card,1245,507
46673,3/10/2021 14:57,184,557,103,1,122.52,122.52,14.48,108.04,Cash,1920,505
61192,3/10/2021 8:32,174,592,103,1,84.03,84.03,10.55,73.48,Debit Card,1630,596
15021,6/7/2021 20:33,126,535,102,4,73.45,293.8,28.63,265.17,Credit Card,1352,504
49641,1/19/2021 0:37,123,545,101,1,195.64,195.64,28.29,167.35,Debit Card,1440,592
18786,12/9/2020 6:44,145,547,103,5,47.24,236.2,8.61,227.59,Cash,1149,518
20079,3/12/2021 10:27,146,556,104,2,33.41,66.82,21.29,45.53,Cash,1964,580
24045,11/28/2020 7:21,183,501,104,2,171.01,342.02,15.33,326.69,Debit Card,1520,516
80133,11/2/2021 14:22,178,558,105,5,86.2,431,5.38,425.62,Credit Card,1210,599
16385,4/12/2021 17:33,131,505,103,2,53.24,106.48,20.26,86.22,Debit Card,1794,583
51750,1/8/2021 0:50,101,541,104,3,169.12,507.36,11.62,495.74,Cash,1319,587
39576,1/6/2021 1:08,120,590,105,3,26,78,6.11,71.89,Cash,1650,571
16805,2/7/2021 2:30,146,552,101,5,159.18,795.9,25.24,770.66,Credit Card,1572,527
